index_df	Restaurant_id	Price Range	Cuisine Style
31975	id_4087	None	['Sushi, Japanese, Asian']
31978	id_2639	$$ - $$$	['Mediterranean, Spanish']
31980	id_1408	None	['Cafe']
31981	id_1447	None	['Polish, Mediterranean, European, Fusion']
31984	id_664	None	['Japanese, Sushi']
31996	id_3356	None	['European, Portuguese']
32000	id_1507	$$ - $$$	['Italian']
32001	id_9517	None	None
32003	id_16239	None	['Mediterranean']
32005	id_12083	$$ - $$$	['Gluten Free Options']
32008	id_3163	None	['Pizza']
32010	id_2846	$$ - $$$	['Japanese, Fusion, Seafood, Sushi, Asian']
32011	id_12171	$$ - $$$	['Dinner']
32012	id_1431	None	None
32015	id_1119	$$ - $$$	['American']
32020	id_7370	None	['Grill']
32024	id_4723	$	['Italian']
32030	id_933	None	None
32034	id_1418	$	['Lunch, Dinner']
32036	id_869	$$ - $$$	['Cafe']
32038	id_995	$$ - $$$	['Indian']
32048	id_4629	$$ - $$$	['Indian']
32051	id_1711	None	None
32055	id_7906	None	None
32058	id_8766	$	['Fast Food']
32060	id_16219	None	['Grill']
32063	id_3113	$$ - $$$	['Mediterranean, Spanish, European, Portuguese']
32070	id_1004	None	None
32085	id_11391	None	['Caribbean, Jamaican']
32089	id_1733	None	['American, Healthy']
32090	id_1376	None	None
32093	id_419	$$$$	['Swiss, European']
32094	id_15534	None	None
32095	id_12460	None	['Fast Food']
32096	id_5779	None	['International']
32100	id_4072	$	['Pizza']
32101	id_3235	None	['Cafe']
32102	id_1038	$$ - $$$	['French']
32103	id_11209	None	None
32106	id_1583	None	['Pizza']
32108	id_8121	$$ - $$$	['Italian, Pizza']
32113	id_3912	$$ - $$$	['Spanish']
32114	id_1306	None	['Bar, Cafe, Pub']
32118	id_1222	None	None
32120	id_782	None	None
32123	id_472	$$ - $$$	['Drinks']
32131	id_1827	$$ - $$$	['European, Danish']
32133	id_2383	None	None
32136	id_14906	None	['American, Fast Food']
32140	id_2634	None	None
32141	id_1465	None	None
32145	id_2812	$$ - $$$	['International']
32152	id_16019	None	['Japanese']
32154	id_10008	$$ - $$$	['Italian, Pizza, Mediterranean, European']
32159	id_829	None	['Pizza']
32168	id_840	$	['Polish, European']
32169	id_2724	None	['European, Czech']
32171	id_9042	None	['Italian']
32173	id_4058	None	['Pub']
32175	id_1143	None	None
32183	id_186	$$ - $$$	['Japanese, Asian']
32184	id_3741	None	None
32189	id_2056	$	['Chinese, Asian']
32191	id_2249	None	['Mexican']
32199	id_6071	$$ - $$$	['Mediterranean, Spanish']
32203	id_1446	$	['Breakfast, Lunch']
32208	id_1227	None	['Asian']
32209	id_1435	None	None
32213	id_710	$	['Fast Food']
32215	id_1332	None	None
32220	id_16351	None	['Turkish']
32221	id_7465	None	None
32222	id_11753	None	['Italian']
32224	id_2093	None	['Asian']
32225	id_5237	None	None
32227	id_5794	None	None
32229	id_6229	None	['Italian, International']
32230	id_1429	None	None
32231	id_2157	$	['Mediterranean, Spanish']
32233	id_7658	$$ - $$$	['Cafe, Spanish']
32235	id_4735	None	None
32236	id_1468	None	['Lebanese, Mediterranean']
32237	id_11371	None	['Indian']
32241	id_1453	None	None
32245	id_12374	None	['French']
32246	id_3199	None	['Healthy']
32248	id_1589	None	['Seafood']
32249	id_4491	$$ - $$$	['French, European']
32252	id_10908	None	['Bar, Pub']
32253	id_344	$$ - $$$	['Wine Bar, French']
32256	id_11247	None	['African']
32259	id_12966	None	None
32263	id_897	$$ - $$$	['European, Portuguese']
32267	id_1298	$$ - $$$	['Austrian, Cafe, European']
32268	id_2181	None	['Belgian, Fast Food, European, Soups']
32270	id_1309	None	None
32271	id_4747	$$ - $$$	['Hungarian, European']
32274	id_6049	$	['African, Bar, Cafe, Pub']
32275	id_2283	None	None
32277	id_2729	$$ - $$$	['Belgian, European']
32278	id_1994	$	['Bar, European, Pub, Czech']
32280	id_4086	$$ - $$$	['Lunch, Dinner']
32282	id_557	$$ - $$$	['Indian']
32283	id_1780	None	['Cafe']
32285	id_12233	$$ - $$$	['Breakfast, Lunch, Dinner']
32289	id_4489	$	['Cafe']
32293	id_4000	$$ - $$$	['Wine Bar, French']
32294	id_6544	$$ - $$$	['Spanish']
32295	id_5394	$	['Cafe']
32297	id_5943	None	None
32298	id_8361	None	['Fast Food, Spanish']
32300	id_4995	$$ - $$$	['Spanish, Mediterranean, European']
32302	id_12946	None	['Fast Food']
32305	id_4265	None	['Pizza']
32306	id_1788	$	['Sushi, Asian']
32312	id_6152	None	None
32313	id_1072	None	['Healthy']
32317	id_2725	$$$$	['Portuguese, European, Pub']
32322	id_14831	$	['Cafe, British']
32330	id_14069	None	['Seafood']
32336	id_5578	None	None
32340	id_995	None	None
32344	id_412	None	['Italian']
32345	id_927	$$ - $$$	['Lunch, Dinner']
32346	id_5683	None	['Bar, Cafe, Pub']
32347	id_1062	$	['European, Portuguese']
32349	id_12992	None	None
32352	id_8717	$$ - $$$	['French']
32354	id_6699	$$ - $$$	['Mediterranean, European, Spanish, Catalan']
32357	id_2057	None	None
32358	id_1524	None	None
32359	id_12575	$	['Japanese, Fast Food']
32362	id_1282	$	['Austrian, European, Central European']
32365	id_2210	None	['Austrian, European']
32366	id_1413	None	['British']
32372	id_3313	None	None
32374	id_1069	None	['Healthy']
32376	id_5889	None	None
32377	id_7985	None	None
32378	id_4385	$$ - $$$	['Drinks']
32379	id_8353	None	None
32380	id_2450	$$ - $$$	['Cafe, European']
32383	id_1601	None	['Cafe, European']
32385	id_3735	$	['Asian, Vietnamese']
32387	id_1545	None	None
32388	id_6260	None	None
32395	id_8110	$	['Chinese, Asian']
32398	id_4985	$$ - $$$	['Spanish']
32399	id_3076	None	['Cafe']
32400	id_16393	None	None
32403	id_5538	None	None
32407	id_2738	None	None
32409	id_12230	None	None
32410	id_5393	None	None
32411	id_5132	$$ - $$$	['Spanish']
32413	id_2411	None	None
32418	id_2153	$$ - $$$	['Italian']
32421	id_467	$$ - $$$	['French']
32425	id_5196	None	None
32432	id_2590	None	None
32439	id_7782	None	['Mediterranean, European, Spanish']
32440	id_4738	None	None
32446	id_4008	None	None
32451	id_3197	None	None
32453	id_2227	None	None
32458	id_4316	None	['Spanish, Mediterranean']
32463	id_3204	$	['Italian']
32465	id_1495	None	None
32466	id_788	$$ - $$$	['American, Steakhouse, Barbecue']
32473	id_7439	None	None
32474	id_1793	$	['Breakfast, Lunch, Dinner']
32476	id_3482	None	None
32481	id_2081	None	None
32483	id_1871	$	['Asian, Thai']
32484	id_3027	None	['European, Czech']
32487	id_2159	$$ - $$$	['Bar, South American']
32488	id_6108	$	['Lunch, Dinner']
32492	id_1487	None	None
32493	id_344	None	None
32499	id_392	$$ - $$$	['Cafe']
32505	id_11106	None	None
32506	id_2064	$	['Breakfast, Lunch, Dinner, Brunch, Drinks']
32509	id_4001	$	['Breakfast, Lunch, Dinner']
32514	id_1697	$	['Steakhouse, Seafood, Greek']
32517	id_2070	None	None
32519	id_4190	$	['Bar, Pub']
32522	id_3251	None	None
32524	id_3102	$$ - $$$	['Spanish, Mediterranean']
32529	id_4424	None	None
32530	id_12985	None	['French']
32531	id_5707	None	None
32532	id_6246	$	['Spanish, Mediterranean']
32533	id_3230	$$ - $$$	['Australian, Argentinean, South American']
32535	id_2808	$	['Mediterranean, Spanish']
32537	id_2306	None	['Asian, Indonesian']
32538	id_1940	$$ - $$$	['Mediterranean, European']
32539	id_2432	$$ - $$$	['Barbecue, Portuguese, European']
32543	id_3942	None	None
32544	id_1620	None	['French, International']
32551	id_1935	$	['Vegetarian Friendly']
32552	id_1323	None	None
32553	id_6376	None	None
32555	id_13523	None	['Indian']
32559	id_5404	$$ - $$$	['Cafe']
32564	id_13520	None	['Japanese, Fast Food, Asian, Thai, Fusion, Indonesian']
32565	id_1402	$$ - $$$	['Indian']
32566	id_932	None	None
32569	id_4655	None	None
32570	id_4580	$$ - $$$	['Mediterranean, Spanish, European']
32572	id_12682	None	None
32576	id_14699	None	['Fast Food']
32584	id_1426	$$ - $$$	['Lunch']
32587	id_3777	None	None
32588	id_2178	$$ - $$$	['Cafe, European']
32589	id_1290	None	['European, Turkish']
32590	id_1482	$$ - $$$	['Italian, Seafood, Mediterranean, Healthy, Romana, Lazio, Central-Italian, Contemporary']
32594	id_3506	None	None
32595	id_901	None	None
32598	id_2548	$$ - $$$	['Italian, Pizza']
32602	id_5920	None	None
32603	id_5729	None	['Healthy, Soups']
32608	id_2477	None	None
32609	id_6290	None	['Cafe, Deli, German']
32610	id_13775	$$ - $$$	['Vegetarian Friendly, Vegan Options, Halal']
32613	id_14736	None	None
32614	id_8771	None	None
32616	id_8690	$	['Peruvian, Latin, Spanish, Grill, South American']
32617	id_10962	None	None
32618	id_539	$$ - $$$	['Breakfast, Lunch, Dinner']
32621	id_3124	$$ - $$$	['European, Czech']
32622	id_7150	$$ - $$$	['Japanese, Sushi, Asian']
32627	id_2273	$$ - $$$	['Bar, Pub']
32628	id_1346	$$ - $$$	['European']
32631	id_2572	$$ - $$$	['Pizza, Italian, Mediterranean']
32635	id_11464	$	['Chinese, Asian']
32636	id_6683	None	['Bar']
32637	id_3485	None	['Cafe']
32640	id_10684	None	['European, British']
32642	id_6133	None	None
32647	id_2932	$$ - $$$	['Cafe, Deli']
32648	id_3415	None	None
32650	id_2027	None	None
32651	id_4671	None	None
32653	id_3749	None	None
32654	id_2700	None	None
32655	id_7879	None	['Spanish']
32656	id_2975	None	None
32660	id_1348	$	['French']
32661	id_2860	None	['Middle Eastern, Persian']
32663	id_1790	None	None
32665	id_2409	None	None
32666	id_3220	None	None
32668	id_1134	None	None
32670	id_4084	None	None
32672	id_8486	$$ - $$$	['Spanish, Bar, Pub']
32673	id_2437	$	['Pizza']
32675	id_3773	None	['Healthy']
32677	id_6379	$	['Spanish, Fast Food']
32678	id_3388	None	None
32680	id_12511	None	['Cafe, Vietnamese']
32682	id_9523	None	['International']
32683	id_10327	$	['Vegetarian Friendly']
32684	id_2878	None	['Fast Food']
32685	id_1500	$$ - $$$	['Bar, Pub, British']
32687	id_2872	$$ - $$$	['Mediterranean, European, Spanish']
32688	id_8262	None	['Spanish']
32689	id_1811	None	['Italian, French']
32692	id_7774	None	None
32696	id_1032	$$ - $$$	['Cafe, European']
32697	id_2130	None	['Halal']
32700	id_4290	None	['Bar, Pub']
32704	id_5917	None	['Italian, Pizza']
32705	id_2287	$	['Pub, Bar']
32707	id_1171	None	['Cafe']
32711	id_2618	$	['Reservations, Seating, Wheelchair Accessible, Free Wifi, Serves Alcohol, Table Service']
32712	id_8885	None	['Cafe']
32714	id_2516	None	None
32721	id_8340	None	['French']
32723	id_1991	$	['Spanish']
32737	id_1688	$$ - $$$	['Italian']
32738	id_5249	None	['Spanish']
32739	id_2259	None	['Belgian, European, Healthy']
32741	id_543	None	None
32742	id_4548	None	None
32743	id_14048	None	['British']
32744	id_9588	$$ - $$$	['Italian, Pizza, European']
32746	id_8236	$	['Italian, Pizza']
32747	id_12707	None	['Lebanese, Mediterranean']
32749	id_1085	$$ - $$$	['Vietnamese']
32750	id_3571	None	None
32752	id_6900	None	None
32754	id_2155	$$ - $$$	['Austrian, Italian, International, European, Asian, Thai']
32755	id_14836	None	['Grill']
32759	id_13629	None	None
32760	id_1242	$$ - $$$	['Steakhouse, Irish, Pub']
32762	id_7151	None	None
32764	id_6285	$$ - $$$	['German']
32765	id_2265	$	['Turkish, Fast Food']
32766	id_3003	$$ - $$$	['Portuguese, European']
32767	id_5503	None	None
32768	id_3256	$	['Italian, Seafood, Mediterranean']
32769	id_2176	None	None
32772	id_4765	None	None
32774	id_1256	$	['Greek']
32778	id_1124	None	['Japanese']
32780	id_4056	None	['European, Czech']
32785	id_2930	None	None
32787	id_6513	$	['French']
32790	id_1389	$$ - $$$	['Vegetarian Friendly']
32793	id_850	None	['European, Portuguese']
32794	id_5849	None	None
32796	id_2220	$$ - $$$	['Cafe, European, Swedish']
32802	id_1342	$$ - $$$	['European, Swedish']
32804	id_15461	None	None
32815	id_7993	$$ - $$$	['Spanish']
32817	id_5708	None	None
32822	id_2153	$	['Austrian, European, Central European']
32829	id_3997	None	None
32832	id_4756	None	None
32833	id_2385	$$ - $$$	['Portuguese, European']
32836	id_419	$	['Asian, Chinese']
32844	id_2074	None	None
32845	id_919	$$ - $$$	['International']
32847	id_1328	$$ - $$$	['Indian']
32849	id_2495	None	['Bar, Pub']
32851	id_4047	None	None
32852	id_2968	None	['Healthy, Vietnamese']
32853	id_3465	$$ - $$$	['European, Czech']
32859	id_3492	None	['Bar, Pub']
32863	id_6587	None	None
32864	id_5117	$$ - $$$	['French']
32869	id_4846	$	['Lunch, Dinner']
32870	id_6373	$	['Pizza']
32872	id_1768	None	None
32874	id_16141	None	['Chinese']
32876	id_7537	$$ - $$$	['European, American, Irish, Gastropub, Dining bars']
32879	id_777	None	None
32882	id_15954	None	['Bar, Pub']
32884	id_4821	None	None
32885	id_6142	None	['Cafe, Spanish']
32886	id_1116	None	None
32888	id_3312	$	['Spanish, Mediterranean']
32894	id_3477	$	['Cafe']
32899	id_3161	None	None
32902	id_1199	None	None
32903	id_10552	None	['Spanish']
32914	id_2025	None	None
32915	id_3154	$	['Spanish, Mediterranean']
32919	id_4572	None	None
32923	id_3083	$$ - $$$	['Bar, Pub, Scottish, British']
32933	id_3413	$$ - $$$	['Barbecue, European, Portuguese']
32938	id_7639	None	None
32940	id_8219	None	['French']
32942	id_3399	$	['Austrian, European']
32943	id_10229	None	['African, Ethiopian']
32944	id_574	$$ - $$$	['French, Belgian, European']
32949	id_1549	$	['Cafe, Swedish, European']
32953	id_6228	None	['Italian, Pizza']
32954	id_5776	None	None
32958	id_2479	None	['Chinese, European']
32966	id_752	None	['Polish, European']
32967	id_3319	None	['Chinese, Asian']
32968	id_4616	$	['Chinese, Asian, Japanese, Sushi']
32969	id_2950	$	['Brew Pub, Pub']
32970	id_1880	$	['Fast Food, American']
32972	id_3402	None	['Italian, Pizza']
32974	id_1268	$	['Mexican, Chinese, Japanese, American, Asian, Thai, Korean, Street Food']
32980	id_3596	None	None
32983	id_1522	$	['Bar, Pub, Italian']
32986	id_482	$	['Cafe']
32987	id_7009	None	None
32992	id_5745	$$ - $$$	['Italian, Mediterranean']
32994	id_1943	None	None
32996	id_4967	None	['Caribbean, Cuban']
33001	id_6080	None	None
33006	id_1109	$	['Lunch, Dinner, Drinks']
33010	id_4650	$	['Bar, Pub']
33012	id_1117	None	None
33017	id_13000	None	['British']
33020	id_5375	None	None
33024	id_2002	$$ - $$$	['Lunch, Dinner']
33026	id_14474	$$ - $$$	['Italian']
33027	id_1910	None	['Fast Food, European, Czech']
33032	id_648	$$ - $$$	['European, Danish']
33036	id_10568	None	['Fast Food']
33039	id_4988	$$ - $$$	['Italian']
33040	id_7684	None	None
33042	id_7665	$$ - $$$	['Breakfast, Lunch, Dinner, Drinks']
33043	id_4073	None	None
33045	id_3160	None	['Austrian, European, Wine Bar']
33050	id_4801	None	None
33052	id_8315	$$ - $$$	['Spanish, Mediterranean']
33054	id_342	None	['Pizza']
33060	id_5097	None	None
33061	id_7398	None	['Turkish']
33065	id_9374	None	['Italian']
33066	id_4468	None	None
33067	id_12844	$$ - $$$	['Breakfast, Lunch, Dinner']
33068	id_1252	None	['Pizza, Fast Food']
33070	id_4063	None	None
33071	id_11832	None	None
33074	id_9007	None	['Chinese']
33077	id_1444	None	['Cafe']
33080	id_1045	None	None
33083	id_8084	$$ - $$$	['Spanish, Steakhouse']
33087	id_2168	$$ - $$$	['European, Portuguese']
33088	id_4511	$	['Spanish']
33092	id_7662	$$ - $$$	['American']
33095	id_3549	None	None
33097	id_3120	None	None
33098	id_13976	None	None
33099	id_2179	None	['Healthy']
33104	id_4699	$	['Italian']
33112	id_836	$$ - $$$	['French, Contemporary']
33118	id_1878	$$ - $$$	['Italian, Pizza']
33120	id_1029	$	['Cafe']
33129	id_1493	None	['German, Bar, European, Pub']
33133	id_7795	$$ - $$$	['Asian, Vietnamese']
33138	id_7284	None	['Italian, Pizza']
33139	id_515	None	None
33140	id_4592	$$ - $$$	['Wine Bar, Italian']
33141	id_2849	None	['Belgian, European']
33144	id_4885	$	['Italian']
33146	id_760	None	None
33147	id_9229	None	None
33150	id_13665	None	None
33151	id_8666	None	None
33155	id_15308	None	['Chinese, Fast Food, Asian']
33157	id_2518	$	['Cafe']
33158	id_4420	$$ - $$$	['Fast Food']
33160	id_1023	$$ - $$$	['Deli, Seafood']
33161	id_4639	None	None
33164	id_2762	None	None
33165	id_1878	None	['Seafood']
33166	id_9807	$	['Japanese, Asian, Chinese']
33167	id_14007	None	['Italian']
33178	id_5329	$	['Mediterranean, Spanish']
33180	id_12550	None	None
33181	id_13355	None	None
33182	id_11034	None	['Indian']
33186	id_1947	$$ - $$$	['Thai']
33189	id_2582	$$ - $$$	['Lunch, Dinner']
33191	id_400	None	None
33193	id_1301	$	['Vegetarian Friendly']
33194	id_5285	None	None
33197	id_2509	$$ - $$$	['Lunch, Dinner']
33198	id_1653	$	['American, European, Swedish']
33199	id_6271	None	None
33203	id_14754	None	['British']
33204	id_7453	$	['Caribbean']
33208	id_1603	None	None
33218	id_2354	$$ - $$$	['Italian, Cafe']
33219	id_1555	None	['Cafe']
33221	id_974	None	None
33226	id_5816	None	None
33227	id_2945	None	['Seafood']
33236	id_6731	None	None
33237	id_4888	$$ - $$$	['Italian, Seafood, Mediterranean, Pizza, Deli']
33243	id_575	None	None
33245	id_5399	$	['Italian, American, Pizza, Fast Food']
33248	id_1641	None	None
33251	id_524	None	['Pub']
33254	id_7648	$$ - $$$	['French, Bar, European, Pub']
33256	id_10450	None	None
33259	id_3123	$$ - $$$	['Mediterranean, European, Middle Eastern, Israeli']
33267	id_3869	$	['Deli, Italian, Fast Food']
33269	id_2469	$	['American, Cafe']
33271	id_11444	$$ - $$$	['Dinner']
33276	id_1052	None	None
33277	id_4944	None	None
33279	id_1565	$$ - $$$	['Polish, European, Russian']
33280	id_1358	None	['Italian']
33282	id_1539	None	['Turkish, Middle Eastern']
33283	id_881	$$ - $$$	['Breakfast, Lunch, Dinner, Brunch']
33284	id_2205	None	['European']
33286	id_1665	$$ - $$$	['Lunch, Dinner']
33289	id_10976	None	['French']
33290	id_716	$$ - $$$	['Spanish']
33291	id_4067	None	['Fast Food']
33294	id_5695	None	None
33296	id_2034	None	['Greek, Grill, Diner']
33302	id_3216	$	['Italian']
33303	id_2115	$	['Dutch, Seafood, European']
33307	id_806	None	None
33311	id_11987	None	['Chinese']
33320	id_1465	None	['Greek']
33323	id_1521	$$ - $$$	['Cafe']
33326	id_5346	None	None
33328	id_1771	None	['French']
33330	id_1857	$	['European, Portuguese']
33333	id_3401	None	None
33336	id_886	$$ - $$$	['Greek']
33338	id_5807	None	['Spanish']
33342	id_1382	None	['Italian, Mediterranean, European']
33344	id_893	$$ - $$$	['Cafe']
33347	id_2114	None	['Bar, Pub']
33351	id_1529	$$ - $$$	['Thai']
33353	id_834	None	['Japanese, Sushi']
33355	id_3946	$	['Italian, Cafe']
33361	id_8900	$$ - $$$	['French']
33364	id_6991	$	['Turkish, Greek, Fast Food, Middle Eastern']
33366	id_4350	None	['Italian, French, Spanish']
33370	id_12903	$	['Breakfast, Lunch, Dinner']
33371	id_4501	None	['Pizza']
33380	id_3661	$	['Bar']
33382	id_2320	None	None
33384	id_1376	None	None
33387	id_1644	None	None
33396	id_7408	$	['Spanish, Mediterranean']
33404	id_8786	None	None
33406	id_607	$	['Takeout']
33408	id_1437	None	None
33413	id_2378	$$ - $$$	['Italian, Bar, Cafe, European, Healthy']
33414	id_3603	None	None
33415	id_5851	None	None
33416	id_9308	None	['Sushi, Asian']
33424	id_2636	None	['Italian']
33426	id_1330	$$ - $$$	['Italian, Seafood, Mediterranean, Contemporary']
33428	id_15431	None	None
33434	id_5849	$	['Pizza, Turkish']
33436	id_2090	None	None
33438	id_8933	$	['Mediterranean, Eastern European, Middle Eastern']
33439	id_3178	None	None
33440	id_12925	$$ - $$$	['Breakfast, Lunch, Dinner']
33443	id_3437	$$ - $$$	['Spanish']
33446	id_1834	None	None
33461	id_1759	$$ - $$$	['Cafe, European, Danish']
33464	id_1749	None	None
33471	id_801	$$ - $$$	['French, Austrian, European']
33472	id_1247	$$ - $$$	['Italian']
33473	id_3752	None	['Bar, Pub, Mediterranean']
33476	id_13019	$	['Fast Food, American']
33477	id_7099	None	['Italian, Pizza']
33478	id_2565	None	None
33479	id_2459	$$ - $$$	['European, Portuguese, Bar, Pub']
33482	id_993	None	None
33483	id_2750	None	None
33485	id_16020	$$ - $$$	['Fast Food']
33486	id_989	None	['Irish, Cafe, European']
33487	id_5115	None	['Bar, Pub']
33489	id_1852	$	['Dinner']
33491	id_3654	None	None
33492	id_1251	$	['French']
33495	id_1649	$$ - $$$	['French']
33497	id_3013	$	['Austrian, European']
33507	id_9047	None	None
33510	id_1981	$$ - $$$	['Dutch, European']
33513	id_7372	None	None
33515	id_1802	None	None
33519	id_2342	None	['European']
33521	id_3394	None	None
33527	id_6817	$	['Cafe']
33535	id_3062	None	['Latin, Chilean, South American']
33536	id_4271	None	['Spanish']
33538	id_1029	$$ - $$$	['German']
33539	id_4933	None	None
33551	id_3612	None	['Cafe']
33574	id_4899	None	['European']
33575	id_527	$	['American, Fast Food, European, Scandinavian']
33577	id_390	None	['European, Slovenian']
33578	id_11734	None	None
